customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,total_active_services,is_month_to_month,has_auto_payment,support_security_bundle,avg_total_charge_per_month,charge_gap_vs_average,monthly_charge_log,total_charge_log,monthly_x_tenure,charge_per_service,tenure_inverse,has_internet,has_fiber,fiber_no_security,fiber_no_support,fiber_no_security_support,month_to_month_fiber,electronic_check_m2m,short_tenure_high_charge,new_customer,very_low_tenure,very_long_tenure,streaming_count,backup_protection_count,support_count,risk_service_gap_count,contract_commitment_score,payment_risk_score,contract_x_tenure,contract_x_monthly,support_x_fiber,services_x_tenure,is_senior_m2m,dependents_partner_score,paperless_echeck,no_protection_services,internet_service_group,payment_contract_group,tenure_band,tenure_bucket,monthly_charge_band,tenure_charge_band,churn_probability,risk_tier,intervention_candidate,recommended_action,recommendation_rationale,Churn
0581-BXBUB,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.75,317.75,2,1,0,0,79.4375,-6.6875,4.300680995219929,5.7644070964726355,291.0,36.375,0.2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,3,0,3,0,0.0,0,8,1,0,0,0,Fiber optic_Month-to-month,Electronic check_Month-to-month,0-12 months,4-6,high,4-6_high,0.5623017421411125,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
2750-BJLSB,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.7,4730.6,6,0,0,1,100.65106382978725,3.0489361702127553,4.651099117876491,8.462018690671583,4873.900000000001,17.283333333333335,0.020833333333333332,1,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,3,47,103.7,2,282,0,0,1,0,Fiber optic_One year,Electronic check_One year,25-48 months,25-48,premium,25-48_premium,0.22502907161862282,low,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
2770-NSVDG,Male,0,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,29.1,688.0,1,1,0,0,28.666666666666668,0.43333333333333357,3.40452517175483,6.535241271013659,698.4000000000001,29.1,0.04,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,3,0,0.0,0,24,0,1,0,0,DSL_Month-to-month,Electronic check_Month-to-month,13-24 months,13-24,low,13-24_low,0.22995626814275186,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
8280-MQRQN,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.45,50.45,2,1,0,0,50.45,0.0,3.9406104622800586,3.9406104622800586,50.45,25.225,0.5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,2,0,0.0,0,2,0,0,0,0,DSL_Month-to-month,Mailed check_Month-to-month,0-12 months,0-3,moderate,0-3_moderate,0.585473328128986,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
7851-FLGGQ,Male,0,No,No,1,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.65,44.65,3,1,0,0,44.65,0.0,3.8210036070409776,3.8210036070409776,44.65,14.883333333333333,0.5,1,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0,2,0,0.0,0,3,0,0,0,0,DSL_Month-to-month,Mailed check_Month-to-month,0-12 months,0-3,moderate,0-3_moderate,0.5927829967992405,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
9374-YOLBJ,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,19.25,1,1,0,0,19.25,0.0,3.0081547935525483,3.0081547935525483,19.25,19.25,0.5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,3,0,0.0,0,1,0,2,0,1,No_Month-to-month,Electronic check_Month-to-month,0-12 months,0-3,low,0-3_low,0.32794252353567566,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
6583-SZVGP,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,5067.45,6,0,1,0,105.57187499999999,2.528125000000003,4.692264892839025,8.530790329922262,5188.799999999999,18.016666666666666,0.02040816326530612,1,1,1,1,1,0,0,0,0,0,0,2,2,0,2,2,1,96,216.2,0,288,0,0,0,0,Fiber optic_Two year,Bank transfer (automatic)_Two year,25-48 months,25-48,premium,25-48_premium,0.14837143946939138,low,True,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
2150-OEGBV,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,562.6,1,0,1,0,20.83703703703704,-0.7370370370370374,3.0492730404820207,6.334344780024526,542.7,20.1,0.03571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,27,20.1,0,27,0,0,0,1,No_One year,Bank transfer (automatic)_One year,25-48 months,25-48,low,25-48_low,0.022206954816559623,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
9372-TXXPS,Female,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.85,3483.45,4,0,1,1,58.0575,1.792500000000004,4.108411819433536,8.156065491514608,3591.0,14.9625,0.01639344262295082,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,1,120,119.7,0,240,0,1,0,0,DSL_Two year,Bank transfer (automatic)_Two year,49-72 months,49-72,moderate,49-72_moderate,0.011489639960187523,low,False,Loyalty reinforcement,Maintain the customer relationship through loyalty benefits and service-quality monitoring.,0
6933-FHBZC,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,56.05,1553.2,3,0,0,0,59.73846153846154,-3.688461538461546,4.0439280763080845,7.348716222775142,1457.3,18.683333333333334,0.037037037037037035,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,26,56.05,0,78,0,0,0,0,DSL_One year,Mailed check_One year,25-48 months,25-48,moderate,25-48_moderate,0.06461005448434046,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
4698-KVLLG,Female,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,967.9,1,0,1,0,18.978431372549018,0.6215686274509835,3.0252910757955354,6.876161407390958,999.6,19.6,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,102,39.2,0,51,0,0,0,1,No_Two year,Credit card (automatic)_Two year,49-72 months,49-72,low,49-72_low,0.012873663234912087,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
8752-STIVR,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.0,303.15,2,1,0,0,75.7875,3.2125000000000057,4.382026634673881,5.717521000766714,316.0,39.5,0.2,1,1,1,1,1,1,1,1,1,0,0,1,0,0,4,0,3,0,0.0,0,8,0,0,1,1,Fiber optic_Month-to-month,Electronic check_Month-to-month,0-12 months,4-6,high,4-6_high,0.7293330185238742,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
8623-ULFNQ,Female,1,No,No,26,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.05,1652.4,4,1,0,0,63.55384615384616,2.496153846153838,4.205438609727688,7.410589052818575,1717.3,16.5125,0.037037037037037035,1,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,3,0,0.0,0,104,1,0,1,0,DSL_Month-to-month,Electronic check_Month-to-month,25-48 months,25-48,high,25-48_high,0.23771826160645254,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
9822-WMWVG,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.5,4282.4,7,1,0,1,104.44878048780487,2.051219512195132,4.677490847567717,8.36250236573647,4366.5,15.214285714285714,0.023809523809523808,1,1,0,0,0,1,1,0,0,0,0,1,2,2,0,0,3,0,0.0,2,287,0,0,1,0,Fiber optic_Month-to-month,Electronic check_Month-to-month,25-48 months,25-48,premium,25-48_premium,0.3550096052449584,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
4304-TSPVK,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.9,7843.55,8,0,1,1,115.34632352941176,-0.4463235294117567,4.752727750345706,8.967574302145234,7813.200000000001,14.3625,0.014492753623188406,1,1,0,0,0,0,0,0,0,0,1,2,2,2,0,2,1,136,229.8,2,544,0,1,0,0,Fiber optic_Two year,Bank transfer (automatic)_Two year,49-72 months,49-72,premium,49-72_premium,0.06450147921055992,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
1716-LSAMB,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.65,2553.7,3,0,1,1,56.748888888888885,-2.0988888888888866,4.019082077721554,7.8456900789141635,2459.25,18.216666666666665,0.021739130434782608,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,90,109.3,0,135,0,2,0,0,DSL_Two year,Bank transfer (automatic)_Two year,25-48 months,25-48,moderate,25-48_moderate,0.012916054159669985,low,False,Loyalty reinforcement,Maintain the customer relationship through loyalty benefits and service-quality monitoring.,0
3523-QRQLL,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),69.5,1498.2,4,0,1,0,68.10000000000001,1.3999999999999915,4.255612709818223,7.312686911484158,1529.0,17.375,0.043478260869565216,1,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,1,22,69.5,0,88,0,2,0,0,DSL_One year,Bank transfer (automatic)_One year,13-24 months,13-24,high,13-24_high,0.11457009860745147,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,1
2187-PKZAY,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.95,1043.4,2,1,1,0,86.95,-7.0,4.393831680123644,6.951197836824974,959.4000000000001,39.975,0.07692307692307693,1,1,1,1,1,1,0,1,0,0,0,1,0,0,4,0,1,0,0.0,0,24,0,0,0,1,Fiber optic_Month-to-month,Bank transfer (automatic)_Month-to-month,0-12 months,7-12,high,7-12_high,0.5548393554673806,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
1895-QTKDO,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.95,43.95,1,1,1,0,43.95,0.0,3.8055507609176296,3.8055507609176296,43.95,43.95,0.5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0.0,0,1,0,0,0,1,DSL_Month-to-month,Credit card (automatic)_Month-to-month,0-12 months,0-3,moderate,0-3_moderate,0.5403291558611879,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
8161-QYMTT,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,701.3,4,1,0,0,100.18571428571428,-6.085714285714289,4.554928969551344,6.5543606631649745,658.6999999999999,23.525,0.125,1,1,1,1,1,1,1,1,0,0,0,2,0,0,4,0,3,0,0.0,0,28,0,0,1,1,Fiber optic_Month-to-month,Electronic check_Month-to-month,0-12 months,7-12,premium,7-12_premium,0.8582917180514461,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
2955-PSXOE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,1,1,1,0,20.2,0.0,3.054001181677967,3.054001181677967,20.2,20.2,0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0.0,0,1,0,0,0,1,No_Month-to-month,Bank transfer (automatic)_Month-to-month,0-12 months,0-3,low,0-3_low,0.36920523954462153,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
6834-NXDCA,Female,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.9,300.8,0,1,0,0,23.138461538461538,0.7615384615384606,3.214867803470662,5.709764546333749,310.7,23.9,0.07142857142857142,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3,0,0.0,0,0,0,0,1,1,DSL_Month-to-month,Electronic check_Month-to-month,13-24 months,13-24,low,13-24_low,0.45741318212331356,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
8701-DGLVH,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,1042.65,1,0,0,0,20.444117647058825,0.005882352941174673,3.065724645374026,6.950479463191916,1042.95,20.45,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,102,40.9,0,51,0,0,0,1,No_Two year,Mailed check_Two year,49-72 months,49-72,low,49-72_low,0.010580273992784644,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
2480-SQIOB,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.8,169.65,1,1,0,0,42.4125,2.3874999999999957,3.824284091120139,5.139614675352716,179.2,44.8,0.2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,3,0,0.0,0,4,0,2,0,1,DSL_Month-to-month,Electronic check_Month-to-month,0-12 months,4-6,moderate,4-6_moderate,0.3699731963835897,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
4993-JCRGJ,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.3,2281.6,4,1,0,0,87.75384615384615,-3.4538461538461576,4.446174454497633,7.7330704231195,2191.7999999999997,21.075,0.037037037037037035,1,1,1,0,0,1,0,0,0,0,0,0,1,1,2,0,2,0,0.0,1,104,0,0,0,0,Fiber optic_Month-to-month,Mailed check_Month-to-month,25-48 months,25-48,high,25-48_high,0.3591926367111521,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
0581-MDMPW,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.95,2072.75,4,1,1,0,86.36458333333333,2.5854166666666742,4.499253960396542,7.637113841504655,2134.8,22.2375,0.04,1,1,1,1,1,1,0,0,0,0,0,1,1,0,3,0,1,0,0.0,0,96,0,0,0,0,Fiber optic_Month-to-month,Credit card (automatic)_Month-to-month,13-24 months,13-24,premium,13-24_premium,0.4609552324603851,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
7789-CRUVC,Female,1,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.2,5895.45,6,1,1,1,96.6467213114754,-2.4467213114754003,4.55597994179732,8.682105753887527,5746.2,15.700000000000001,0.016129032258064516,1,1,0,0,0,1,0,0,0,0,1,0,2,2,0,0,1,0,0.0,2,366,1,1,0,0,Fiber optic_Month-to-month,Credit card (automatic)_Month-to-month,49-72 months,49-72,premium,49-72_premium,0.13324781562796795,low,False,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
0164-APGRB,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.9,8496.7,8,0,0,1,118.00972222222224,-3.1097222222222314,4.752727750345706,9.047550817627512,8272.800000000001,14.3625,0.0136986301369863,1,1,0,0,0,0,0,0,0,0,1,2,2,2,0,2,3,144,229.8,2,576,0,0,1,0,Fiber optic_Two year,Electronic check_Two year,49-72 months,49-72,premium,49-72_premium,0.10398989282209078,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
8034-RYTVV,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,4589.85,4,0,1,0,83.45181818181818,0.798181818181817,4.445588116163626,8.431820471095117,4633.75,21.0625,0.017857142857142856,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,55,84.25,1,220,0,0,0,0,Fiber optic_One year,Credit card (automatic)_One year,49-72 months,49-72,high,49-72_high,0.1163964292703588,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
3018-TFTSU,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),81.7,858.6,3,1,1,0,71.55,10.150000000000006,4.415219602029645,6.756467164768355,980.4000000000001,27.233333333333334,0.07692307692307693,1,1,0,1,0,1,0,1,0,0,0,0,1,1,2,0,1,0,0.0,1,36,0,0,0,0,Fiber optic_Month-to-month,Bank transfer (automatic)_Month-to-month,0-12 months,7-12,high,7-12_high,0.2804873155977995,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
9777-IQHWP,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),93.4,5822.3,5,0,1,0,90.9734375,2.426562500000003,4.547541073151455,8.669622390345156,5977.6,18.68,0.015384615384615385,1,1,0,1,0,0,0,0,0,0,1,1,1,1,2,2,1,128,186.8,1,320,0,2,0,0,Fiber optic_Two year,Bank transfer (automatic)_Two year,49-72 months,49-72,premium,49-72_premium,0.035852905310234516,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
6899-PPEEA,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.55,3580.3,4,1,0,0,96.76486486486488,-0.21486486486487877,4.5803650670691205,8.183481141971171,3572.35,24.1375,0.02631578947368421,1,1,1,1,1,1,1,0,0,0,0,2,0,0,4,0,3,0,0.0,0,148,1,0,1,1,Fiber optic_Month-to-month,Electronic check_Month-to-month,25-48 months,25-48,premium,25-48_premium,0.6073491485402953,high,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
6701-YVNQG,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.7,6301.7,8,0,1,1,87.52361111111111,1.1763888888888943,4.49647076906475,8.74873339199769,6386.400000000001,11.0875,0.0136986301369863,1,0,0,0,0,0,0,0,0,0,1,2,2,2,0,2,1,144,177.4,0,576,0,1,0,0,DSL_Two year,Credit card (automatic)_Two year,49-72 months,49-72,premium,49-72_premium,0.019379161069626255,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
7649-PHJVR,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,226.8,1,0,0,0,20.61818181818182,-1.1181818181818208,3.0204248861443626,5.428468051013081,214.5,19.5,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,11,19.5,0,11,0,0,0,1,No_One year,Mailed check_One year,0-12 months,7-12,low,7-12_low,0.027658549301605842,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
9278-VZKCD,Female,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.1,5647.95,7,1,0,0,108.61442307692307,0.4855769230769198,4.701389043728634,8.639224966161997,5673.2,15.585714285714285,0.018867924528301886,1,1,0,1,0,1,1,0,0,0,0,2,2,1,1,0,3,0,0.0,1,364,1,1,1,0,Fiber optic_Month-to-month,Electronic check_Month-to-month,49-72 months,49-72,premium,49-72_premium,0.44281206398076794,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
7636-PEPNS,Female,0,Yes,Yes,58,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,44.1,2413.05,1,0,0,0,41.60431034482759,2.495689655172413,3.8088822465086327,7.789061113953332,2557.8,44.1,0.01694915254237288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,58,44.1,0,58,0,2,0,1,DSL_One year,Mailed check_One year,49-72 months,49-72,moderate,49-72_moderate,0.09197656174723841,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
1575-KRZZE,Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.2,220.65,3,1,0,0,55.1625,0.03750000000000142,4.028916756899646,5.401099561191063,220.8,18.400000000000002,0.2,1,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,3,0,0.0,0,12,0,0,0,0,DSL_Month-to-month,Electronic check_Month-to-month,0-12 months,4-6,moderate,4-6_moderate,0.2641035448734659,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
8590-OHDIW,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,749.35,1,0,0,0,19.719736842105263,0.5802631578947377,3.0587070727153796,6.6205397643419985,771.4,20.3,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,38,20.3,0,38,0,2,0,1,No_One year,Mailed check_One year,25-48 months,25-48,low,25-48_low,0.025798238359318205,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
7764-BDPEE,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,60.65,1,1,0,0,20.216666666666665,0.6333333333333364,3.084200921541599,4.121473229610353,62.550000000000004,20.85,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0.0,0,3,0,1,0,1,No_Month-to-month,Mailed check_Month-to-month,0-12 months,0-3,low,0-3_low,0.14771765391593028,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
9480-BQJEI,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),92.3,5731.45,5,0,1,0,92.44274193548387,-0.14274193548386904,4.535820107853298,8.653898292496027,5722.599999999999,18.46,0.015873015873015872,1,1,0,1,0,0,0,0,0,0,1,1,1,1,2,1,1,62,92.3,1,310,0,0,0,0,Fiber optic_One year,Bank transfer (automatic)_One year,49-72 months,49-72,premium,49-72_premium,0.09080112461419682,low,False,Pricing and bundle review,High monthly charges may create price sensitivity; review plan fit or targeted discount.,0
3354-OADJP,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.25,447.75,3,0,1,1,55.96875,-1.71875,4.0118683403978626,6.106465939802488,434.0,18.083333333333332,0.1111111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,8,54.25,0,24,0,0,0,0,DSL_One year,Bank transfer (automatic)_One year,0-12 months,7-12,moderate,7-12_moderate,0.061962092312979354,low,False,Onboarding outreach,Early-lifecycle customers need onboarding reinforcement before dissatisfaction accumulates.,0
3181-MIZBN,Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,313.4,1,1,0,0,19.5875,0.16250000000000142,3.0325462466767075,5.7506660605550515,316.0,19.75,0.058823529411764705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3,0,0.0,0,16,0,2,0,1,No_Month-to-month,Electronic check_Month-to-month,13-24 months,13-24,low,13-24_low,0.10456408131960329,low,False,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
9327-QSDED,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.55,335.4,1,1,0,0,41.925,1.625,3.796612153916818,5.818300928098793,348.4,43.55,0.1111111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0.0,0,8,0,0,0,1,DSL_Month-to-month,Mailed check_Month-to-month,0-12 months,7-12,moderate,7-12_moderate,0.2275481777482239,low,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
4892-VLANZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,19.8,1,1,0,0,19.8,0.0,3.0349529867072724,3.0349529867072724,19.8,19.8,0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,2,0,0.0,0,1,0,0,0,1,No_Month-to-month,Mailed check_Month-to-month,0-12 months,0-3,low,0-3_low,0.3016845599811282,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,1
0298-XACET,Male,0,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554.0,4,0,0,0,49.11538461538461,1.0846153846153896,3.9357395320454622,7.845807502637805,2610.4,12.55,0.018867924528301886,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,104,100.4,0,208,0,2,0,0,DSL_Two year,Mailed check_Two year,49-72 months,49-72,moderate,49-72_moderate,0.020393981033677365,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
6917-FIJHC,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.0,1776.0,2,0,0,0,24.666666666666668,1.3333333333333321,3.295836866004329,7.482681828154651,1872.0,13.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,144,52.0,0,144,0,1,0,1,No_Two year,Mailed check_Two year,49-72 months,49-72,low,49-72_low,0.009709044609284337,low,False,Technical support outreach,Missing support/security services suggest a service-quality intervention opportunity.,0
6557-BZXLQ,Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,1043.3,1,1,0,0,65.20625,4.4437500000000085,4.257738109130536,6.951102083485503,1114.4,69.65,0.058823529411764705,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,3,0,0.0,0,16,1,0,0,1,Fiber optic_Month-to-month,Electronic check_Month-to-month,13-24 months,13-24,high,13-24_high,0.3657981352654354,medium,True,Contract migration offer,Month-to-month customers have weaker switching barriers; offer a one-year plan incentive.,0
